"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AND VEGETABLES AREA (1000 ha)"
"816","2006","13","West Bengal","Cooch Behar","239.45","445.79","1861.72","12.9","25.2","1953.49","5.9","35.2","5966.1","0.0","0.0","0.0","8.81","4.86","551.65","22.58","12.03","532.77","0.0","0.0","0.0","56.63"
"816","2007","13","West Bengal","Cooch Behar","293.5","518.8","1767.63","13.4","29.3","2186.57","9.7","57.7","5948.45","0.0","0.0","0.0","5.9","3.7","627.12","20.8","9.6","461.54","0.0","0.0","0.0","57.59"
"816","2008","13","West Bengal","Cooch Behar","309.8","500.4","1615.24","10.2","16.6","1627.45","8.47","48.84","5766.23","0.0","0.0","0.0","7.08","4.38","618.64","0.0","0.0","0.0","1.26","0.49","388.89","86.41"
"816","2009","13","West Bengal","Cooch Behar","274.0","561.0","2047.45","12.4","24.7","1991.94","10.79","62.57","5798.89","0.0","0.0","0.0","5.7","4.1","719.3","0.0","0.0","0.0","0.0","0.0","0.0","93.0"
"816","2010","13","West Bengal","Cooch Behar","275.29","656.87","2386.1","10.57","21.5","2034.06","8.95","51.59","5764.25","0.0","0.0","0.0","5.59","4.08","729.87","14.49","8.23","567.98","0.0","0.0","0.0","59.96"
"816","2011","13","West Bengal","Cooch Behar","273.28","600.69","2198.08","10.65","23.58","2214.08","9.35","53.97","5772.19","0.0","0.0","0.0","6.25","4.34","694.4","15.01","7.52","501.0","0.0","0.0","0.0","60.25"
"816","2012","13","West Bengal","Cooch Behar","277.81","670.26","2412.66","10.6","25.91","2444.34","13.29","77.31","5817.16","0.0","0.0","0.0","6.7","4.2","626.87","14.5","6.5","448.28","0.0","0.0","0.0","85.1"
"816","2013","13","West Bengal","Cooch Behar","273.13","727.97","2665.29","11.25","23.18","2060.44","19.82","117.15","5910.7","0.0","0.0","0.0","5.4","3.1","574.07","15.2","10.8","710.53","0.0","0.0","0.0","96.23"
"816","2014","13","West Bengal","Cooch Behar","277.39","720.1","2595.98","11.39","26.49","2325.72","19.89","116.7","5867.27","0.0","0.0","0.0","6.1","4.1","672.13","15.6","8.7","557.69","0.0","0.0","0.0","98.09"
"816","2015","13","West Bengal","Cooch Behar","270.15","722.23","2673.44","7.14","17.41","2438.38","20.1","118.29","5885.07","0.0","0.0","0.0","7.24","4.82","665.42","0.0","0.0","0.0","0.0","0.0","0.0","98.41"
"817","2006","13","West Bengal","Purulia","280.56","731.4","2606.93","1.8","3.7","2055.56","11.41","19.25","1687.12","0.06","0.05","833.33","12.98","5.18","399.08","9.06","4.7","518.76","0.0","0.0","0.0","37.74"
"817","2007","13","West Bengal","Purulia","313.7","768.2","2448.84","1.6","3.8","2375.0","7.2","7.0","972.22","0.2","0.1","500.0","11.8","4.5","381.36","4.8","2.5","520.83","0.6","0.34","566.67","38.48"
