"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"66","2007","5","Karnataka","Tumkur","1064.76","45.18","67.54","84.24","62.64","76.45","30.09","69.38","608.19","664.31","109.23"
"66","2008","5","Karnataka","Tumkur","1064.76","45.18","67.54","84.28","62.64","76.45","28.86","63.7","615.07","684.42","111.28"
"66","2009","5","Karnataka","Tumkur","1064.76","45.18","67.54","84.44","62.64","76.45","31.26","112.79","563.42","624.38","110.82"
"66","2010","5","Karnataka","Tumkur","1064.76","45.18","67.54","84.5","62.64","76.45","31.54","116.91","558.95","631.74","113.02"
"66","2011","5","Karnataka","Tumkur","1064.76","45.18","67.54","84.96","62.64","76.45","29.68","167.73","509.54","575.96","113.04"
"66","2012","5","Karnataka","Tumkur","1064.76","45.18","67.54","85.28","62.64","76.45","24.34","192.39","489.9","556.95","113.69"
"66","2013","5","Karnataka","Tumkur","1064.76","45.18","67.54","85.38","62.64","76.45","23.87","205.59","477.07","543.43","113.91"
"66","2014","5","Karnataka","Tumkur","1064.76","45.18","67.54","85.47","62.64","76.45","23.69","162.55","520.2","599.56","115.26"
"66","2015","5","Karnataka","Tumkur","1064.76","45.18","67.54","89.94","62.64","76.45","23.73","192.48","485.76","558.13","114.9"
"66","2016","5","Karnataka","Tumkur","1064.76","45.18","67.54","90.06","62.64","76.45","23.71","209.82","468.32","538.52","114.99"
"66","2017","5","Karnataka","Tumkur","1064.76","45.18","67.54","90.11","62.64","76.45","23.61","211.4","466.79","541.66","116.04"
"67","2005","5","Karnataka","Mysore","1246.28","338.46","67.24","91.52","29.1","78.01","60.15","48.58","522.07","786.41","150.63"
"67","2006","5","Karnataka","Mysore","1246.28","338.46","67.24","91.54","29.1","78.01","60.47","47.22","522.83","757.49","144.88"
"67","2007","5","Karnataka","Mysore","1246.28","338.46","67.24","91.64","29.1","78.01","59.23","43.59","527.37","798.4","151.39"
"67","2008","5","Karnataka","Mysore","1246.28","338.46","67.24","91.64","29.1","78.01","55.36","44.79","530.03","754.06","142.27"
"67","2009","5","Karnataka","Mysore","1246.28","338.46","67.24","99.32","29.07","69.84","50.65","42.67","538.44","782.01","145.24"
"67","2010","5","Karnataka","Mysore","1246.28","338.46","66.45","100.37","29.05","69.56","50.51","54.46","526.84","774.06","146.93"
"67","2011","5","Karnataka","Mysore","1246.28","338.46","66.45","100.56","29.05","69.56","47.44","54.87","529.31","758.72","143.34"
"67","2012","5","Karnataka","Mysore","1246.28","338.46","66.45","100.56","28.31","69.56","52.74","60.51","519.09","711.51","137.07"
"67","2013","5","Karnataka","Mysore","1246.28","338.46","66.45","100.57","28.31","67.56","45.06","61.39","528.89","711.3","134.49"
"67","2014","5","Karnataka","Mysore","1246.28","338.46","66.45","99.84","29.05","69.56","35.99","70.59","525.75","677.54","128.87"
"67","2015","5","Karnataka","Mysore","1246.28","338.46","66.45","99.84","29.05","69.56","35.38","62.8","534.15","685.3","128.3"
"67","2016","5","Karnataka","Mysore","1246.28","338.46","66.45","99.91","29.04","69.56","59.92","145.63","426.7","519.97","121.86"
"67","2017","5","Karnataka","Mysore","1246.28","338.46","66.45","99.91","29.04","69.56","30.35","74.36","527.53","680.72","129.04"
"68","2005","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","38.05","34.38","42.15","231.2","281.27","121.66"
"68","2006","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","38.05","35.87","46.75","225.05","262.93","116.83"
"68","2007","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","38.05","43.0","30.72","233.95","283.93","121.36"
"68","2008","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","37.92","22.42","253.32","303.57","119.84"
"68","2009","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","37.92","25.54","250.21","289.32","115.63"
"68","2010","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","36.03","24.94","252.7","300.21","118.8"
"68","2011","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","46.35","34.87","232.4","272.52","117.26"
"68","2012","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","53.63","63.06","196.93","242.37","123.07"
"68","2013","5","Karnataka","Mandya","498.24","24.77","21.52","60.91","41.96","32.05","58.16","66.37","189.09","239.48","126.65"
"68","2014","5","Karnataka","Mandya","498.24","24.77","21.52","63.49","41.96","32.05","38.55","52.28","220.01","272.2","123.72"
"68","2015","5","Karnataka","Mandya","498.24","24.77","21.52","63.49","41.96","32.05","46.42","54.86","209.56","259.7","123.93"
"68","2016","5","Karnataka","Mandya","498.24","24.76","21.52","63.49","41.96","32.05","61.23","87.78","161.82","200.14","123.68"
"68","2017","5","Karnataka","Mandya","498.24","24.76","21.52","64.76","41.96","32.05","46.22","66.91","196.43","256.66","130.66"
"69","2005","5","Karnataka","Hassan","662.6","58.78","30.37","78.4","14.14","32.94","21.81","22.72","396.49","479.82","121.02"
"69","2006","5","Karnataka","Hassan","662.6","58.78","30.37","78.61","14.14","32.94","28.15","26.86","385.8","453.34","117.51"
"69","2007","5","Karnataka","Hassan","662.6","58.78","30.37","78.68","14.14","32.94","36.3","34.78","369.66","440.72","119.22"
"69","2008","5","Karnataka","Hassan","662.6","58.78","30.37","78.75","14.14","32.94","38.26","44.62","357.78","448.17","125.26"
"69","2009","5","Karnataka","Hassan","662.6","58.78","30.37","78.81","14.14","32.94","36.82","49.19","354.59","453.67","127.94"
"69","2010","5","Karnataka","Hassan","662.6","58.78","30.37","78.88","14.14","32.94","26.69","16.69","397.16","505.43","127.26"
"69","2011","5","Karnataka","Hassan","662.6","58.78","30.37","79.41","14.14","32.94","30.69","50.13","359.19","449.24","125.07"
"69","2012","5","Karnataka","Hassan","662.6","58.78","30.37","79.77","14.14","32.94","30.67","49.76","359.22","434.25","120.89"
"69","2013","5","Karnataka","Hassan","662.6","58.78","30.37","79.8","14.14","32.94","22.8","48.45","368.36","428.13","116.23"
"69","2014","5","Karnataka","Hassan","662.6","58.78","30.37","79.84","14.14","32.94","24.15","47.47","367.95","449.35","122.12"
"69","2015","5","Karnataka","Hassan","662.6","58.78","30.37","79.86","14.14","32.94","44.33","50.9","344.33","417.58","121.27"
"69","2016","5","Karnataka","Hassan","662.6","58.78","30.36","79.94","14.14","32.94","54.69","72.98","311.8","364.07","116.77"
"69","2017","5","Karnataka","Hassan","662.6","58.78","30.36","80.51","14.14","32.94","47.78","45.76","345.36","421.06","121.92"
"70","2005","5","Karnataka","Shimoge","847.78","276.86","13.31","88.45","16.47","163.46","30.52","7.99","223.87","258.19","115.33"
"70","2006","5","Karnataka","Shimoge","847.78","276.86","13.31","88.45","16.31","163.46","30.2","8.64","223.7","259.91","116.19"
"70","2007","5","Karnataka","Shimoge","847.78","276.86","13.31","88.45","16.31","163.46","30.34","11.3","220.89","256.16","115.97"
"70","2008","5","Karnataka","Shimoge","847.78","276.86","13.31","88.45","16.31","163.46","31.71","12.73","218.08","255.85","117.32"
"70","2009","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","29.16","11.47","221.64","262.92","118.62"
"70","2010","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","25.26","10.16","226.85","267.22","117.8"
"70","2011","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","25.49","8.81","227.97","267.81","117.48"
"70","2012","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","23.67","8.38","230.21","268.6","116.68"
"70","2013","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","23.13","9.17","229.96","265.68","115.53"
"70","2014","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","24.84","9.02","228.41","263.92","115.55"
"70","2015","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","29.37","9.63","223.27","250.98","112.41"
"70","2016","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","24.62","9.94","227.71","246.18","108.11"
"70","2017","5","Karnataka","Shimoge","847.78","276.86","13.31","88.71","16.31","163.46","25.56","10.49","226.21","251.28","111.08"
"71","2005","5","Karnataka","Chickmagalur","722.08","200.49","28.32","42.64","19.4","93.05","5.23","12.83","298.9","343.12","114.79"
"71","2006","5","Karnataka","Chickmagalur","722.08","200.49","28.32","42.64","19.4","92.1","5.23","16.19","296.46","330.51","111.49"
"71","2007","5","Karnataka","Chickmagalur","722.08","200.49","28.32","42.64","19.4","90.19","4.8","18.24","296.75","325.27","109.61"
"71","2008","5","Karnataka","Chickmagalur","722.08","200.49","28.32","42.64","19.4","90.19","4.8","19.07","295.92","329.27","111.27"
"71","2009","5","Karnataka","Chickmagalur","722.08","200.49","28.32","43.02","19.4","88.59","4.79","19.19","297.01","329.87","111.06"
"71","2010","5","Karnataka","Chickmagalur","722.08","200.49","28.32","43.13","19.4","88.59","4.79","17.05","299.05","329.74","110.26"
"71","2011","5","Karnataka","Chickmagalur","722.08","200.49","28.32","43.19","19.41","88.59","4.79","23.04","292.99","323.64","110.46"
"71","2012","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.29","19.32","88.59","5.13","19.96","295.73","332.9","112.57"
"71","2013","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.33","19.32","88.59","6.5","12.97","301.23","348.56","115.71"
"71","2014","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.42","19.32","88.59","6.37","15.71","298.55","357.61","119.78"
"71","2015","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.58","19.32","88.59","6.37","19.37","294.72","360.97","122.48"
"71","2016","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.62","19.32","88.58","6.39","23.64","290.39","329.22","113.37"
"71","2017","5","Karnataka","Chickmagalur","722.08","202.03","28.32","43.62","19.32","88.58","14.23","23.64","282.56","337.4","119.41"
"72","2005","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.2","30.15","108.28","53.23","58.64","802.08","983.24","122.59"
"72","2006","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.2","30.15","108.28","45.17","114.7","753.93","929.93","123.34"
"72","2007","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.2","30.15","108.28","30.32","58.3","825.21","907.18","109.93"
"72","2008","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.2","30.15","108.28","30.04","61.63","822.16","942.2","114.6"
"72","2009","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.2","30.15","108.28","37.11","62.59","814.13","937.85","115.2"
"72","2010","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.23","30.14","108.28","29.51","55.22","829.07","1017.64","122.74"
"72","2011","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.32","30.14","108.28","27.22","110.39","776.11","940.16","121.14"
"72","2012","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.5","30.14","108.28","27.56","105.01","780.97","916.09","117.3"
"72","2013","5","Karnataka","Chitradurga","1368.3","163.64","45.93","90.66","30.14","108.28","27.76","122.09","763.53","922.4","120.81"
"72","2014","5","Karnataka","Chitradurga","1368.3","163.64","45.93","91.03","30.14","108.28","27.28","97.42","788.32","981.2","124.47"
"72","2015","5","Karnataka","Chitradurga","1368.3","163.64","45.93","95.24","30.14","108.28","27.48","108.46","772.87","895.71","115.89"
"72","2016","5","Karnataka","Chitradurga","1368.3","163.64","45.03","95.34","30.14","108.28","27.93","104.38","777.3","872.16","112.2"
"72","2017","5","Karnataka","Chitradurga","1368.3","163.64","45.03","95.53","30.04","108.28","53.56","135.84","720.55","860.05","119.36"
"73","2005","5","Karnataka","Bellary","813.2","97.02","53.48","68.6","24.84","5.47","7.58","73.45","479.19","595.69","124.31"
"73","2006","5","Karnataka","Bellary","813.2","97.02","53.48","68.62","24.84","5.47","27.81","81.8","450.56","573.27","127.24"
"73","2007","5","Karnataka","Bellary","813.2","97.02","53.48","68.62","24.84","5.47","27.81","68.3","464.06","602.44","129.82"
"73","2008","5","Karnataka","Bellary","813.2","97.02","53.48","68.62","24.84","5.47","27.81","97.44","434.92","575.79","132.39"
"73","2009","5","Karnataka","Bellary","813.2","97.02","53.48","68.66","24.84","5.47","28.83","95.23","436.07","569.65","130.63"
"73","2010","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","13.37","62.94","442.18","581.87","131.59"
"73","2011","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","13.37","91.05","414.07","532.02","128.49"
"73","2012","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","13.79","64.84","439.87","563.9","128.2"
"73","2013","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","19.99","90.48","408.03","521.2","127.74"
"73","2014","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","19.99","75.39","423.11","548.82","129.71"
"73","2015","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","24.84","5.47","19.99","57.84","440.67","552.22","125.31"
"73","2016","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","19.86","5.47","59.99","75.35","388.14","432.32","111.38"
"73","2017","5","Karnataka","Bellary","813.2","97.02","53.48","110.29","19.86","5.47","29.73","76.65","417.1","508.29","121.86"
"74","2005","5","Karnataka","Dharwad","1378.21","115.3","21.41","63.84","6.67","18.37","17.53","59.93","1072.85","1516.83","141.38"
"74","2006","5","Karnataka","Dharwad","1378.21","115.3","21.41","63.84","6.67","18.37","14.94","80.85","1054.2","1478.62","140.26"
"74","2007","5","Karnataka","Dharwad","1378.21","115.3","21.41","63.92","6.67","18.37","15.61","65.89","1068.46","1516.71","141.95"
"74","2008","5","Karnataka","Dharwad","1378.21","115.3","21.41","64.98","6.67","18.37","18.39","109.54","1020.81","1380.69","135.25"
"74","2009","5","Karnataka","Dharwad","1378.21","115.3","21.41","65.54","6.67","18.37","13.31","35.86","1099.0","1561.7","142.1"
"74","2010","5","Karnataka","Dharwad","1378.21","115.3","21.41","66.09","6.67","18.37","13.21","55.18","1079.22","1487.07","137.79"
"74","2011","5","Karnataka","Dharwad","1378.21","115.3","21.41","66.56","6.67","18.37","17.77","124.89","1004.47","1382.78","137.66"
"74","2012","5","Karnataka","Dharwad","1378.21","115.3","21.41","66.99","6.67","18.37","18.59","155.43","972.69","1220.64","125.49"
"74","2013","5","Karnataka","Dharwad","1378.21","115.3","21.41","67.16","6.67","18.37","18.92","107.87","1019.76","1417.59","139.01"
"74","2014","5","Karnataka","Dharwad","1378.21","115.3","21.41","67.41","6.67","18.37","15.44","58.56","1072.31","1430.6","133.41"
"74","2015","5","Karnataka","Dharwad","1378.21","115.3","21.41","67.9","6.67","18.37","18.03","32.12","1095.68","1449.4","132.28"
"74","2016","5","Karnataka","Dharwad","1378.2","115.3","21.8","69.41","6.67","18.38","17.94","62.27","1063.68","1483.59","139.48"
"74","2017","5","Karnataka","Dharwad","1378.2","115.3","21.8","69.59","6.67","18.38","18.78","86.7","1038.23","1363.33","131.31"
"75","2005","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.24","12.76","24.81","7.0","195.51","799.1","1061.02","132.78"
"75","2006","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.33","12.76","24.81","7.0","152.52","841.92","1073.23","127.47"
"75","2007","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.37","12.76","24.81","7.0","159.58","833.02","1051.95","126.28"
"75","2008","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.51","11.47","24.81","7.0","195.46","798.29","1009.3","126.43"
"75","2009","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.62","11.47","24.81","6.99","146.38","847.26","1109.2","130.92"
"75","2010","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.66","11.47","24.81","6.97","155.78","837.88","1099.65","131.24"
"75","2011","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.8","11.47","24.81","6.97","226.95","766.58","1011.26","131.92"
"75","2012","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.82","11.47","24.88","5.87","344.44","650.06","896.07","137.84"
"75","2013","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.83","11.47","24.88","5.87","338.52","655.96","967.72","147.53"
"75","2014","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.83","11.47","24.88","5.87","269.38","725.1","1024.93","141.35"
"75","2015","5","Karnataka","Belgaum","1344.38","190.42","44.34","69.83","11.47","24.88","52.89","157.55","789.92","1021.3","129.29"
"75","2016","5","Karnataka","Belgaum","1344.38","190.42","44.34","70.79","11.47","24.88","48.51","126.88","824.01","1039.39","126.14"
"75","2017","5","Karnataka","Belgaum","1344.38","190.42","44.34","70.79","11.47","24.88","52.89","182.24","764.26","1007.83","131.87"
"76","2005","5","Karnataka","Bijapur / Vijayapura","1712.35","83.11","53.87","64.68","7.54","13.01","15.66","166.12","1306.87","1609.79","123.18"
"76","2006","5","Karnataka","Bijapur / Vijayapura","1712.35","83.11","53.87","64.68","7.54","13.01","15.66","140.55","1332.38","1613.16","121.07"
"76","2007","5","Karnataka","Bijapur / Vijayapura","1712.35","83.11","53.87","64.68","7.54","13.01","15.66","125.42","1347.49","1661.25","123.28"
"76","2008","5","Karnataka","Bijapur / Vijayapura","1712.35","83.11","53.87","64.68","7.54","13.01","15.66","271.58","1201.33","1416.76","117.93"
"76","2009","5","Karnataka","Bijapur / Vijayapura","1712.35","83.11","53.87","64.86","7.54","13.01","15.66","135.05","1337.68","1641.68","122.73"
